,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
t2951,4.3234525,6.2139964,4.105896,4.9579515,5.1238284,5.272107,0.78187746,5.001865,4.938213,6.257043,4.4770775,5.74679,4.504634,5.7659554,4.4882884,4.0352545,2.7291348,0.19728133,3.5935326,5.964248,2.2840717,7.9323964,5.4783564,4.95892,6.9831877,4.3832083,6.586955,4.231452,3.212436,4.141494,5.97632,5.8124137,5.448567,7.707962,3.5840652,6.512536,6.900081,6.79695,5.1346135,6.407787,3.3272688,4.8703747,3.06918,5.2282453,5.670577,6.7511992,5.613334,2.7907178,6.4797773,4.3270154,3.6273599,8.294578,4.5499973,4.529541,3.2898855,4.339907,3.1151755,1.9435309,7.1463313,4.543092,5.2809973,8.594213,4.992336,3.6587818,2.6492481,5.673742,4.801664,5.29519,5.8620024,5.0832205,5.015452,3.723104,7.3460364,1.9858993,7.137806,8.0457,3.114848,6.0356407,8.191431,3.6973536,5.3863034,5.043824,7.0255356,8.706302,3.5229695,8.403153,2.65866,5.9637446,4.9527407,2.692181,4.1223845,3.8701184,3.1118762,2.3424122,6.9458556,3.9287765,5.7969756,1.7951331,4.930505,5.535874
t2953,0.96297765,5.90064,3.4196901,3.5321372,3.5160444,5.339949,4.8304763,5.463861,5.0247717,4.3948374,3.5970495,5.3312387,5.5220323,4.1201634,4.615672,3.9829686,2.5521414,5.276348,6.222,5.19091,4.6628275,5.0595856,4.4897366,5.295031,7.287858,5.7589374,5.217031,2.6522257,5.6624894,5.243897,6.315834,3.5021272,4.187354,5.449499,5.8528337,5.578235,5.466401,5.7762637,5.5635295,4.9299145,5.88016,4.3115344,3.3161554,4.5718827,6.694125,5.810158,5.990325,4.802686,5.270487,5.11826,4.1902094,5.290922,4.1441374,6.3613267,5.652189,6.2952375,7.5464377,3.1558907,4.2741723,5.2711167,4.5972996,6.4134316,3.1654842,3.0326355,4.9144664,6.3411927,6.5865474,6.3046045,6.048892,4.9001465,4.1687627,2.9834144,4.409631,4.056636,5.1515107,4.5822616,4.7059145,5.283836,3.918663,6.0545077,4.4907484,4.684234,3.3967478,5.001662,4.6447544,5.33277,4.2533264,5.174755,4.347423,4.188928,4.7602234,4.8229628,4.740006,5.0915546,4.141584,4.432874,5.033688,1.3256841,4.072979,5.542696
t2954,4.462211,4.7552547,5.447479,-0.45752764,6.3207936,5.2761736,4.1092644,6.5936317,4.971165,4.8653965,4.7723184,4.6855597,5.5699944,5.295522,4.2892294,4.3096223,2.8910267,6.5146713,4.7350044,6.350647,3.299335,6.545129,5.7078557,6.1429935,5.3852983,4.3747454,5.649917,3.1910405,4.8590217,4.640862,5.2527523,5.803093,5.6799436,6.4698462,5.731464,3.772126,6.2249055,4.6125984,4.8343587,5.5079126,7.740006,5.606669,2.3014498,6.392112,3.1616108,3.8094988,5.6850467,4.5492134,5.867936,5.7223897,7.5199885,3.255395,3.8473885,4.055127,5.994138,6.796458,5.43351,3.3991923,4.0306125,4.5585284,7.631633,3.377868,4.626281,4.5204306,6.2702913,5.567154,6.3741603,4.231333,4.9345746,4.1902,5.929254,5.424796,3.977363,4.466532,6.9267426,2.7928238,4.082137,6.3611126,3.8231583,4.651896,4.3539004,5.9794717,5.517938,5.288876,4.972486,5.187008,5.0720277,5.22862,6.5090413,6.4728274,6.957311,5.645777,7.161832,4.3749175,4.652914,4.254581,4.106651,6.565973,6.2987385,3.769252
t2955,4.440793,4.778734,5.470107,-0.44144928,6.295394,5.2755513,4.1222386,6.615839,4.992678,4.8423266,4.7840433,4.663001,5.5679746,5.318716,4.29217,4.2869034,2.8715317,6.4930806,4.728385,6.3667665,3.2944016,6.5332847,5.6954575,6.1446376,5.3719907,4.375727,5.649212,3.2123306,4.8833337,4.6303086,5.255517,5.827916,5.6784887,6.4764686,5.7334523,3.7695098,6.221567,4.616929,4.8290834,5.49872,7.72679,5.6086435,2.3111277,6.4163623,3.1603706,3.8081021,5.6822324,4.5335426,5.8660493,5.7271714,7.5324335,3.2584178,3.8436968,4.05336,5.9926,6.792428,5.432938,3.39964,4.0355344,4.537628,7.630732,3.3764458,4.6238165,4.5194235,6.2716823,5.568772,6.3749356,4.232484,4.9339185,4.1868143,5.920437,5.4006042,3.9589012,4.45831,6.9149814,2.7961464,4.087813,6.375224,3.8364456,4.6473556,4.348808,5.9932146,5.509418,5.298176,4.983208,5.1896725,5.080785,5.249271,6.52201,6.4573035,6.93953,5.6509223,7.159153,4.3812313,4.6355305,4.2685595,4.09433,6.549904,6.281825,3.782632
t2956,4.329846,4.3761544,4.4597654,5.6149764,5.319159,5.140378,4.8335648,5.6110454,5.162156,5.4139647,5.766999,4.0468354,4.950636,4.735332,11.25811,3.9640474,3.5637684,4.7233334,3.769003,5.5160575,5.190337,5.8916554,5.7477593,4.7053485,4.293819,6.4073343,5.8916383,4.987318,5.129077,3.8578682,4.3621435,4.0849338,4.821892,4.489565,3.915483,5.755418,4.2731094,3.9012356,5.6652584,4.684287,3.4472065,5.085168,4.119476,4.5071115,3.9209375,4.437567,4.5523295,6.4538927,5.4822474,6.8047843,4.9776487,3.8883152,3.7614157,2.3863277,6.5734158,6.473049,4.58558,4.8516684,5.9024434,8.200065,4.7073,5.799451,5.6266856,5.4612756,3.4588802,5.7668386,5.4870443,6.7258334,6.0810957,5.340827,3.2425585,4.637782,5.7683034,5.2621837,5.900868,3.654022,5.2156816,4.8506327,5.3662176,4.6332164,4.59188,5.983844,4.8865886,6.815034,4.215415,4.6350794,3.3505979,5.3333206,4.563096,5.203332,3.6340823,3.7383993,6.042326,5.839105,3.8163369,6.7921534,6.68675,4.5527377,4.6291666,4.4321322
t2957,4.762295,9.752612,6.6509204,3.9031985,4.2919197,5.5348654,4.2342196,4.9144955,4.9355025,5.434652,3.5257375,4.9609747,4.7590194,4.5051403,5.526093,4.551503,2.686633,6.5220604,6.060194,4.055168,4.1644716,3.6957772,7.3955736,5.6376147,2.5433393,2.4929686,5.7631893,3.7125535,3.41387,2.675874,7.3685474,4.6771007,4.7061024,6.4275446,3.6511784,3.8921516,7.0203657,7.0935864,5.8520336,6.6287217,5.429176,3.7707958,4.7452903,3.1074677,5.0159435,5.1547585,5.5294504,4.944089,5.179749,5.4809427,5.0208707,3.7272625,5.375402,6.0877495,4.4391,5.574365,5.121786,4.5360913,4.3413606,6.715981,4.980013,4.085352,4.0530415,5.8778706,4.820805,5.646101,4.904729,5.88038,5.3363695,4.7374105,5.643647,6.129002,3.773098,6.033108,3.3741434,3.3198555,3.9833002,5.7601643,5.530866,3.6676803,5.2491355,7.2267604,3.6691146,5.441534,5.3599153,6.3027916,4.3483377,4.543968,6.980753,3.4741836,5.750464,5.8780713,5.4704804,4.506056,3.128841,5.6551995,6.0803027,5.7902117,3.3679903,5.2033877
t2958,4.761298,9.761989,6.662791,3.9140384,4.2831025,5.5316706,4.232636,4.9126043,4.935278,5.434257,3.5144236,4.9601593,4.753396,4.501161,5.5234294,4.5515003,2.697087,6.5330443,6.0591173,4.0564966,4.1603556,3.6832504,7.406514,5.6473584,2.535485,2.4826841,5.7699904,3.7061093,3.411516,2.6720912,7.370544,4.664795,4.717825,6.427766,3.6400712,3.8914728,7.028648,7.1052866,5.8564835,6.6332912,5.4394116,3.7686274,4.7402754,3.1054342,5.005763,5.158763,5.5334983,4.9468794,5.1890125,5.4690275,5.0123367,3.735796,5.3636913,6.0808034,4.4434447,5.5755506,5.1126475,4.5263524,4.3434854,6.715438,4.973882,4.075646,4.056694,5.8878474,4.832611,5.6582,4.892113,5.887708,5.3395047,4.735048,5.6454506,6.132015,3.7715282,6.0410876,3.36479,3.3078032,3.9716704,5.7705545,5.5389943,3.6583457,5.253902,7.2349343,3.6571944,5.447163,5.350418,6.309553,4.3396697,4.535985,6.991183,3.4708292,5.752798,5.888933,5.462049,4.517465,3.12131,5.667418,6.081956,5.798338,3.3671918,5.2051544
t2959,4.4722424,4.7258143,5.421341,-0.46916658,6.3492866,5.302329,4.0835757,6.5627007,4.944798,4.8988767,4.7738867,4.761674,5.573427,5.2708793,4.293395,4.3414006,2.8930385,6.5253153,4.7380614,6.365819,3.2881968,6.558054,5.730088,6.1773143,5.402399,4.365703,5.635302,3.1855698,4.8194833,4.6483183,5.2370057,5.775619,5.678953,6.4455996,5.730889,3.7935827,6.2110033,4.5907364,4.808473,5.532283,7.729074,5.5944166,2.3139744,6.3526306,3.1737766,3.8269503,5.6932535,4.5789933,5.875346,5.711034,7.485072,3.28623,3.8520885,4.0554137,5.995252,6.7591476,5.412633,3.4343479,4.0573134,4.5883946,7.605502,3.3697224,4.633794,4.514582,6.272703,5.5656276,6.377633,4.2314425,4.9333305,4.1944604,5.9498253,5.4507184,3.9518933,4.4367537,6.919915,2.8047705,4.111911,6.32664,3.8580596,4.6204066,4.3554482,5.970388,5.5511503,5.2730355,4.96869,5.180305,5.067324,5.203749,6.4820313,6.463705,6.926038,5.63979,7.147847,4.3730893,4.6399736,4.24679,4.092249,6.5704193,6.265239,3.7515917
t2960,4.3430834,4.390565,4.4788384,5.635987,5.3372803,5.1623282,4.8048134,5.4413357,5.1445613,5.588203,5.8204007,4.214785,4.956402,4.701974,11.316674,3.9049456,3.590916,4.7528663,3.7729018,5.4493055,5.229735,5.849475,5.6836753,4.728386,4.324531,6.5771465,6.060652,5.0086417,5.1949267,3.8766713,4.3038664,4.1131234,4.8420553,4.4620757,3.7461321,5.7415466,4.2500696,4.0698895,5.6165633,4.6188617,3.406296,5.0489697,4.109391,4.4744706,3.8828557,4.6061025,4.548233,6.447839,5.513391,6.7962413,4.9693623,3.8885076,3.7408152,2.3560476,6.6138215,6.5355644,4.5767603,4.83804,5.86874,8.205648,4.7366943,5.774743,5.632663,5.2919817,3.4600809,5.7647285,5.4831133,6.704248,6.096215,5.367577,3.2656598,4.5986147,5.77185,5.2791243,5.8983335,3.6478062,5.1790667,4.8552303,5.3592196,4.6085987,4.5899687,5.984666,4.8185077,6.8052344,4.1676955,4.669747,3.3628628,5.5024767,4.590809,5.034258,3.701708,3.8081849,6.093414,5.838918,3.7983954,6.8229976,6.7338276,4.3836937,4.635974,4.3651023
t2963,4.986264,5.57299,5.385453,4.5688276,5.687848,5.604679,7.921271,4.476166,4.635562,11.757973,6.022147,3.2335665,4.541633,4.400945,6.1928267,5.4020486,2.8344097,4.176732,4.7430964,4.874759,5.2563343,3.7350926,5.0011578,5.034257,5.024909,5.668152,4.3462086,4.840601,4.4785223,5.67109,3.6221547,6.3192816,5.74748,5.056202,4.896023,4.070108,2.7213104,3.1497612,1.8558981,4.289349,4.91125,2.8281436,4.8208003,6.7838016,4.609104,5.8248005,7.111463,5.0447187,5.721423,4.2964935,4.991745,5.586141,5.8197784,3.8539457,5.1020856,3.1012416,6.366342,4.8251266,3.8795455,5.6577168,4.482814,5.501041,7.018237,3.9597332,5.965839,3.9655962,4.4235625,6.339211,6.1383424,3.8260572,4.840081,4.951308,7.93778,5.3992004,6.3825192,6.3232546,6.5147686,5.0528975,4.742747,5.619612,5.997113,6.35103,4.3157864,5.7950535,3.5316508,5.2637897,7.312646,2.6923923,3.5556397,5.187834,2.2519164,3.1977708,6.5853295,6.9095297,5.28587,7.679339,5.988818,4.3094397,4.0760407,6.2167754
t2967,3.4145014,5.7855415,4.247954,6.5229754,6.802687,4.482023,6.2297516,5.176585,6.205739,4.586441,5.104963,-0.4332351,5.8644853,6.747403,3.7153828,4.735642,2.4023483,3.5881076,4.409184,3.2287529,4.713849,5.129184,6.5466347,5.887147,6.614534,3.529043,5.167737,8.015302,7.3817515,4.54632,4.3041053,6.298479,5.3823786,4.155109,6.7458897,6.9192157,4.458219,4.4434643,4.3224187,6.6633134,4.174588,6.117517,2.7006388,3.9110398,3.0828545,5.5757647,4.1157026,4.4552364,6.145432,5.705324,3.8270683,4.98278,4.944468,3.7718546,4.790792,6.3416576,3.9126484,4.2166896,5.8475285,6.491246,3.9619977,5.628511,6.8780355,6.6002455,4.122724,4.296813,4.7376456,8.437512,5.4568596,4.0555434,4.6287885,3.4668138,5.3920445,4.4879932,5.2745776,4.0672145,5.547772,4.7949276,3.976469,5.9271846,5.3737392,4.2377048,4.484745,3.184875,3.0640492,3.7918575,4.8377395,5.6801467,5.362991,5.2798977,5.8315926,2.4928126,7.5565042,5.6029315,3.902432,4.664262,6.6830745,5.501193,5.07905,5.271367
t2969,4.974615,5.581268,5.373756,4.574169,5.6861343,5.5971622,7.915666,4.474569,4.6432533,11.772443,6.011475,3.2218702,4.5535765,4.407173,6.204537,5.4014306,2.8417468,4.1697774,4.744032,4.8748336,5.252706,3.733806,5.0035763,5.036707,5.020826,5.6610265,4.355421,4.836522,4.479596,5.672101,3.6213512,6.322064,5.7452645,5.0564637,4.891776,4.064197,2.712047,3.1489003,1.8635937,4.2849216,4.908213,2.824841,4.815618,6.7832,4.6113024,5.834337,7.1219854,5.045531,5.732835,4.2943892,4.9936395,5.5882945,5.8221555,3.8465455,5.103313,3.1055627,6.3633933,4.821946,3.872939,5.6508913,4.488,5.5005374,7.0175495,3.9713948,5.969732,3.9635437,4.4232063,6.3466487,6.146968,3.814515,4.8329997,4.953366,7.9365125,5.389879,6.380822,6.3251624,6.525594,5.062776,4.739519,5.6211743,5.999394,6.3429184,4.3052754,5.7858334,3.5295873,5.2703876,7.306691,2.6947758,3.564187,5.2004695,2.2548301,3.2088923,6.577694,6.915619,5.27366,7.6735873,5.9935393,4.305738,4.072435,6.217604
t2970,6.9280467,3.8339434,5.5786233,4.0100613,5.2631373,5.747257,2.8021996,3.4500494,5.2918825,4.8792973,5.1478558,5.3586802,5.024857,4.856437,1.84727,5.7292156,2.9819748,1.6244642,7.0735373,8.51742,7.0776324,3.2713275,5.570082,4.6705427,2.4275963,5.9028177,3.2045226,6.8124385,5.7983317,4.927872,6.3071785,7.657341,4.3221717,5.295492,3.6563494,4.712837,4.693388,5.176285,5.2194815,4.86261,7.0079627,4.7336507,5.046068,3.917446,6.257569,3.5793803,4.095957,4.790335,3.9474561,4.6576085,4.668105,4.050642,7.7072644,7.5938387,2.9751773,4.933041,6.439556,3.5723412,3.7693257,6.5798764,4.7119503,6.2753754,5.182563,5.8017445,4.5075603,4.448962,5.184288,2.4663043,5.070545,8.337921,4.990792,6.5195627,8.277677,5.6735287,4.244204,5.080711,4.4099507,5.2259,6.4043813,4.1212306,2.7826908,7.7623925,5.1899424,3.9196665,4.47385,5.5681396,5.3400145,3.214082,4.6847906,4.9828644,5.899585,3.1463294,3.1072161,3.974011,5.762022,4.288429,5.000095,3.9113204,4.869027,4.994777
t2972,4.4471016,5.5391417,3.988062,4.842121,6.1349683,5.76381,3.9390116,4.8393383,5.6060543,-1.133638,5.755261,4.701819,5.735749,5.1892076,5.1352797,7.0206456,3.4455562,5.39879,6.634308,5.195703,5.4669323,5.5983095,3.7102888,5.2449155,5.93662,5.7590137,5.589081,1.7872106,4.6371427,5.8827147,6.6463194,5.7357426,5.0576825,4.834472,6.3549967,6.0139375,5.346879,3.8523927,4.4310136,4.6509037,5.8083315,4.72938,5.4820895,3.8102016,5.403103,5.4250917,7.0836415,4.6336727,5.5611286,3.9749572,5.177383,5.0839543,5.06603,4.879175,6.054802,4.955353,4.732877,3.3322966,4.649041,6.032821,4.879381,5.350368,4.894526,3.7583494,4.474006,6.7826333,3.2845016,4.8271356,5.4743795,6.5987725,6.1446986,4.5261216,4.638691,5.828591,5.1504974,5.0600314,5.1660905,4.2212267,5.2341914,5.2590356,5.2224026,4.6765375,5.682384,4.9946184,7.1313024,3.2264502,6.530265,5.009667,4.2324,3.1911118,3.1168754,5.3430576,4.576834,5.0437417,5.437009,5.8592525,5.6853566,4.721093,5.4465,3.0706587
t2974,5.2262793,0.07278162,4.7750816,4.9597564,4.7875624,5.0426364,4.191518,4.1630774,5.2469325,4.9340615,5.1412005,5.5928054,4.169973,4.841151,5.0394273,3.855235,2.9113593,5.1200514,4.8978333,5.394977,5.543606,4.769117,4.931616,4.0442834,3.977519,4.782688,3.7561903,6.511685,5.5645847,6.4513755,6.7610145,4.925259,4.4902654,2.9425035,3.664634,4.512907,4.196969,4.354401,4.0655484,3.8185213,5.4833035,4.623827,4.96868,3.9761844,4.2223854,6.0820785,5.0189867,5.3467,5.746841,4.128961,4.563948,5.268075,6.62371,6.0643783,7.1232424,4.638212,4.822205,5.2548833,4.8109903,5.2635956,6.0697584,4.842127,4.6701837,4.887047,5.1667595,5.3650503,5.3541236,4.6908035,5.548942,6.164537,5.8259068,4.9155726,6.2228203,4.411859,5.4019003,4.4386563,3.3149996,5.03281,4.432638,5.160035,4.2036147,4.5799646,5.4869165,2.7366874,4.8638315,4.9091887,4.0102415,5.1844788,4.980865,6.34408,4.3630524,6.004122,5.044625,3.7905805,4.9017205,4.745098,6.6924376,5.4213457,6.9035997,6.354505
t2975,4.431727,4.528918,4.797164,4.406061,5.8504896,4.179688,4.164644,5.6595483,5.572863,5.9938254,5.1470447,4.6898384,5.16779,5.1601143,5.8731656,4.282701,9.3248415,5.7919602,3.7198677,5.109573,5.315646,4.2666736,6.115865,5.2381983,5.220356,3.9673414,2.8052046,5.4132075,5.607152,5.1466694,3.4291162,6.909988,6.108777,4.543566,5.037549,4.386478,4.3823853,4.9311886,3.9045165,3.863379,3.7845948,5.8129783,6.9512954,4.649268,5.3373694,4.449476,5.068886,5.4834557,5.30502,6.1030316,6.1554937,4.3766513,4.890662,4.9885535,5.6624026,6.215433,4.9485006,6.1308875,4.8074355,4.2139654,6.664304,3.1356742,5.0641155,5.5742083,2.8285801,4.8126493,6.087648,5.8583965,6.097532,5.2530994,4.636889,5.5940447,4.5829754,5.1413875,5.175612,3.678909,6.244332,5.315689,5.689446,4.891712,4.859305,5.4193974,4.4439964,5.481566,5.3227024,6.2041063,3.1905463,5.4166093,4.91245,5.8353233,5.363727,6.1355357,4.908606,5.57438,4.977535,6.00036,4.818466,5.0898075,4.341326,5.559436
t2976,5.0076466,0.15861209,4.7146378,4.807936,4.7582774,4.899289,4.0045934,3.9855125,5.215539,4.959847,5.018549,5.386709,4.3875556,4.832715,5.1544194,3.8679018,2.9584186,5.2041507,4.9835806,5.3596177,5.6398726,4.6350274,4.997946,3.957247,3.792158,4.7806587,3.6381986,6.6259837,5.7011075,6.5792847,6.9555616,4.9939256,4.590067,2.8577943,3.528118,4.3717575,4.0608115,4.2314906,4.080289,3.8064787,5.412075,4.6842623,5.0648293,3.7799995,4.0684657,6.106543,4.8747435,5.5498357,5.8617854,4.1105456,4.709588,5.1391816,6.6779304,6.15962,7.3079305,4.7053328,4.7557154,5.26266,4.8214912,5.380814,6.182792,4.736693,4.824595,4.985216,5.0728097,5.414499,5.407702,4.5255647,5.5964794,6.2843385,5.790633,4.9486322,6.3422775,4.298585,5.544905,4.446071,3.1120799,5.065315,4.3596344,5.236469,4.0847797,4.5273485,5.572757,2.657161,4.8263044,4.889215,3.8527405,5.1606994,5.104173,6.48302,4.405374,6.043957,4.949086,3.6152194,4.840406,4.75551,6.7869673,5.515368,6.9983206,6.171168
t2977,5.00876,0.16214517,4.715551,4.8069425,4.757819,4.8980217,4.0064473,3.9867988,5.2161193,4.9597335,5.017797,5.3879323,4.386559,4.832479,5.1524167,3.8695178,2.958362,5.2038536,4.9849863,5.3581753,5.6409698,4.6338034,4.9974337,3.956254,3.794204,4.7805095,3.637999,6.626286,5.7012067,6.5793376,6.95399,4.9949155,4.591008,2.8573003,3.526818,4.371679,4.0593743,4.2311106,4.0793014,3.807137,5.410136,4.6852694,5.0658126,3.7816634,4.0681424,6.1063604,4.8744426,5.5485225,5.8618546,4.1105113,4.710042,5.139108,6.678039,6.1592803,7.306027,4.705576,4.755033,5.2628903,4.822993,5.379382,6.183176,4.7360706,4.8252187,4.9852004,5.074701,5.413627,5.407761,4.525505,5.5951724,6.2810936,5.790384,4.948412,6.342852,4.2983327,5.5452332,4.446854,3.1134331,5.0635076,4.359834,5.2369485,4.086398,4.5278206,5.57283,2.6569111,4.8256226,4.889138,3.8527462,5.160546,5.103043,6.4818153,4.40605,6.043225,4.9484043,3.616121,4.8424892,4.75545,6.786857,5.516287,6.9988675,6.1722946
t2980,4.0890584,3.5692046,2.0277104,5.086876,3.8171287,3.5955536,6.9793525,6.69815,6.212014,4.674052,3.759122,2.54849,4.649414,5.559617,5.1819944,5.6308517,1.5033988,6.7135353,4.670332,4.227231,6.201758,4.002856,5.5879345,3.2344139,3.5817864,5.403265,4.445211,5.6651373,5.2056623,5.8642406,6.049512,5.3906317,3.6688716,4.101913,6.558055,4.5369782,4.9122615,4.6277733,6.107036,5.3785834,3.7006075,4.7515783,5.1669326,6.264178,5.174005,4.626458,6.2624745,5.2333207,4.1543465,6.0670977,4.1788793,5.4171314,6.668393,4.3504944,5.3348465,5.051533,5.005965,4.4724793,4.487239,4.1766634,4.672284,5.325519,4.6702533,4.6207814,6.0381994,4.928472,3.436141,2.9012873,4.209908,4.102799,1.8186291,5.792387,7.051733,5.529964,3.7375998,5.406591,3.3825915,5.3402076,4.018884,6.3703637,4.0470495,3.2277,4.0856714,4.29511,3.160745,5.3030233,4.677995,4.042546,5.1369405,5.4119153,5.0488577,6.3665304,5.680526,3.7028859,5.287479,3.4903173,3.7286005,3.33134,4.9740205,4.9766226
t2983,5.853132,2.4985197,6.3592753,5.7938085,5.560363,3.8024402,4.642805,4.614745,5.076433,4.757871,5.8336525,6.162186,4.951167,1.2748691,4.0272765,4.6510286,1.5414773,3.2655036,4.080112,4.9211416,2.9390934,4.56171,4.9936824,3.1895268,6.8601184,7.006649,3.4471102,4.0146565,7.1404324,5.2141614,4.9912148,4.006986,5.575275,2.429668,4.042289,5.286998,5.017011,4.9543524,4.317654,6.7887053,5.063263,1.9615301,7.1303267,8.07206,5.701606,3.8867326,4.323783,4.756381,3.4188836,4.5173917,5.282351,6.6703258,4.638774,4.0657854,2.7293189,4.2011156,3.7843082,6.4776363,4.963228,5.9679756,4.7998986,6.114845,5.1594543,2.6199317,2.6084945,4.234202,3.995172,3.7734556,6.572243,5.424358,4.874913,3.3466685,3.8303843,5.0882516,6.8267636,4.0244455,4.693751,4.782241,5.2395945,6.078852,6.0696287,3.876716,6.383921,5.0344543,3.9213994,3.6775682,3.5257053,6.2053547,7.344026,4.9314594,2.565622,6.19222,5.3547964,0.87597686,5.729712,3.7838602,2.2220263,3.9653783,4.4770885,3.4981794
t2984,5.8463616,2.4979792,6.35463,5.799371,5.5644717,3.7953575,4.642445,4.610039,5.0831666,4.7578096,5.8336096,6.1563544,4.9560533,1.2765012,4.032855,4.646218,1.5413198,3.262159,4.079799,4.9218955,2.9376924,4.559324,4.993239,3.1872573,6.8617306,7.0115724,3.4406474,4.018237,7.142777,5.219697,4.988886,4.005358,5.571606,2.429039,4.0381093,5.2881484,5.0138464,4.9499326,4.3156962,6.790211,5.0593863,1.9594828,7.1319523,8.074014,5.7040305,3.8896744,4.3225064,4.7580733,3.4166825,4.517018,5.2823973,6.6713815,4.6380987,4.0660644,2.7281039,4.195962,3.7850177,6.474237,4.9611845,5.9636536,4.798468,6.1150885,5.157543,2.6175933,2.6084778,4.23165,3.9916337,3.766567,6.570886,5.4200726,4.8719263,3.3475432,3.8317766,5.089353,6.8214307,4.025972,4.7002726,4.7838025,5.24645,6.0824037,6.0698633,3.874513,6.381796,5.041348,3.919501,3.673304,3.5260603,6.2076235,7.346711,4.930965,2.5642626,6.190413,5.356794,0.8775471,5.729488,3.7795665,2.2177737,3.9618618,4.4806323,3.497959
t2986,3.3013573,3.6936042,4.40308,5.6320357,3.5990052,5.1484756,5.277063,3.673719,5.0955367,4.357174,0.5068158,5.31117,4.9247394,7.0838356,4.5393314,6.0000277,2.828429,5.254626,5.586711,4.4967604,5.54428,3.9550114,5.4454646,2.7185173,4.2718735,6.7535095,6.6086817,5.293728,5.1131473,5.216927,6.124926,6.3781047,6.2458906,5.449556,3.4346328,4.302107,5.213471,5.819565,4.6957407,3.7348852,4.4685597,7.4521284,5.363339,3.0936477,6.283977,4.406096,5.382285,4.810163,7.5279007,3.3538966,7.9993777,6.140702,4.842876,5.520139,4.789793,5.8378787,7.116598,2.8807597,2.8981307,5.853559,4.610328,6.7409334,4.8276224,4.54141,3.8917754,4.4784803,3.924188,4.0611644,5.679384,2.4885805,5.7328863,4.2896423,3.0349133,5.2108917,4.567592,2.8310578,4.0713596,4.595096,5.9949846,5.2874494,3.9956474,4.25591,4.673871,4.2923474,3.6943748,3.4599762,4.8020215,5.45204,5.238163,4.663461,4.167186,4.549123,6.727299,4.0218906,5.9708085,4.932901,5.4077077,6.8356085,5.6200347,5.945801
t2988,5.5890017,6.255537,5.0510106,3.9748387,5.869157,11.359664,4.5071087,4.6040382,4.9161487,5.6393785,4.288337,4.261163,5.1440406,4.9289503,4.685823,4.5691843,2.5413544,4.370644,4.6401095,5.199179,5.307279,4.310049,5.9731717,7.308522,5.0877404,5.1897216,4.872339,5.668767,3.546125,3.7120256,5.459194,6.141659,5.20505,5.3589406,4.6958156,3.8347974,5.1735444,4.054665,4.8341713,5.959415,5.096411,5.8065743,4.4485683,4.835688,4.890591,6.3216944,4.167421,4.486998,4.446815,3.9594874,6.9849167,4.7556157,5.8114095,5.801989,5.007039,4.706807,4.722023,4.20844,6.6323714,4.6992536,3.5964084,4.457158,4.8566003,4.311247,5.144228,2.403354,4.405727,4.552239,5.7662506,3.8539195,3.8811471,4.4151564,5.2642636,4.5702515,4.4977727,5.1629467,5.1953425,7.924839,4.4642673,4.555899,4.910149,5.3821077,4.0096903,3.6141515,4.120842,3.5721183,4.4631824,5.8097506,4.7893047,4.1866493,4.405638,4.0883164,5.463628,5.8114157,2.9947946,5.307998,5.2252655,5.775586,3.8833427,5.0204463
